feature,importance,model,time_horizon,time_period
travel_time_to_cities_2015,0.0053257104,hb,1,2025-12-01
density_2015,0.0039384025,hb,1,2025-12-01
density_2020,0.0033594812,hb,1,2025-12-01
delta_2015_2020,0.0042759217,hb,1,2025-12-01
avg_temp_z_score_lag_1,0.0066485386,hb,1,2025-12-01
hot_days_z_score_lag_1,0.00059249584,hb,1,2025-12-01
cold_days_z_score_lag_1,0.0014468075,hb,1,2025-12-01
consec_hot_days_z_score_lag_1,0.00038720676,hb,1,2025-12-01
consec_cold_days_z_score_lag_1,0.00029426735,hb,1,2025-12-01
precip_total_z_score_lag_1,0.0011393037,hb,1,2025-12-01
wet_days_z_score_lag_1,0.00092355086,hb,1,2025-12-01
dry_days_z_score_lag_1,0.00062846387,hb,1,2025-12-01
consec_wet_days_z_score_lag_1,0.0004962365,hb,1,2025-12-01
consec_dry_days_z_score_lag_1,0.00067067135,hb,1,2025-12-01
conflict_100km_lag_1,0.00091273396,hb,1,2025-12-01
conflict_500km_lag_1,0.0003394194,hb,1,2025-12-01
fatalities_100km_lag_1,0.0023044075,hb,1,2025-12-01
fatalities_500km_lag_1,0.000337391,hb,1,2025-12-01
conflict_12m_100km_lag_1,0.0004038161,hb,1,2025-12-01
conflict_12m_500km_lag_1,0.0014230985,hb,1,2025-12-01
fatalities_12m_100km_lag_1,0.0003535919,hb,1,2025-12-01
fatalities_12m_500km_lag_1,0.00045975146,hb,1,2025-12-01
NDVI_mean_lag_1,0.002784184,hb,1,2025-12-01
EVI_mean_lag_1,0.0017785465,hb,1,2025-12-01
NDVI_z_score_lag_1,0.0007253506,hb,1,2025-12-01
EVI_z_score_lag_1,0.001291415,hb,1,2025-12-01
NDVI_z_score_crops_lag_1,0.0005541644,hb,1,2025-12-01
NDVI_z_score_grass_lag_1,0.00010839901,hb,1,2025-12-01
NDVI_z_score_shrub_and_scrub_lag_1,0.0004573625,hb,1,2025-12-01
NDVI_z_score_trees_lag_1,0.0011485999,hb,1,2025-12-01
EVI_z_score_crops_lag_1,0.00021125712,hb,1,2025-12-01
EVI_z_score_grass_lag_1,0.0002029794,hb,1,2025-12-01
EVI_z_score_shrub_and_scrub_lag_1,0.0010075155,hb,1,2025-12-01
EVI_z_score_trees_lag_1,0.000790651,hb,1,2025-12-01
bare_lag_1,0.002147656,hb,1,2025-12-01
built_lag_1,0.00032963263,hb,1,2025-12-01
crops_lag_1,0.0001574452,hb,1,2025-12-01
flooded_vegetation_lag_1,0.0002162131,hb,1,2025-12-01
grass_lag_1,0.00023891365,hb,1,2025-12-01
shrub_and_scrub_lag_1,0.00023882197,hb,1,2025-12-01
trees_lag_1,0.00023508136,hb,1,2025-12-01
water_lag_1,8.780318e-05,hb,1,2025-12-01
bare_delta_lag_1,0.002348021,hb,1,2025-12-01
built_delta_lag_1,0.00015913803,hb,1,2025-12-01
crops_delta_lag_1,0.00010881786,hb,1,2025-12-01
flooded_vegetation_delta_lag_1,0.0006356618,hb,1,2025-12-01
grass_delta_lag_1,0.00014082076,hb,1,2025-12-01
shrub_and_scrub_delta_lag_1,0.0002912874,hb,1,2025-12-01
trees_delta_lag_1,0.00019440203,hb,1,2025-12-01
water_delta_lag_1,9.30551e-05,hb,1,2025-12-01
wasting_lag_1,0.06102785,hb,1,2025-12-01
wasting_risk_lag_1,0.0017749079,hb,1,2025-12-01
