feature,importance,model,time_horizon,time_period
flooded_vegetation_delta_lag_2,0.000197644,hb,1,2025-08-01
grass_delta_lag_2,0.00016727507,hb,1,2025-08-01
shrub_and_scrub_delta_lag_2,0.00034204643,hb,1,2025-08-01
trees_delta_lag_2,0.00047913828,hb,1,2025-08-01
water_delta_lag_2,0.0002527151,hb,1,2025-08-01
wasting_lag_2,0.00926995,hb,1,2025-08-01
wasting_risk_lag_2,0.0038284948,hb,1,2025-08-01
wasting_delta_lag_2,0.00016262638,hb,1,2025-08-01
wasting_risk_delta_lag_2,0.00025889877,hb,1,2025-08-01
wasting_sm_lag_2,0.002003921,hb,1,2025-08-01
wasting_sm_risk_lag_2,0.00047898316,hb,1,2025-08-01
avg_temp_z_score_lag_3,8.847622e-05,hb,1,2025-08-01
hot_days_z_score_lag_3,0.00060573994,hb,1,2025-08-01
cold_days_z_score_lag_3,0.00039787358,hb,1,2025-08-01
consec_hot_days_z_score_lag_3,0.002181696,hb,1,2025-08-01
consec_cold_days_z_score_lag_3,0.00022834766,hb,1,2025-08-01
precip_total_z_score_lag_3,0.00043479554,hb,1,2025-08-01
wet_days_z_score_lag_3,0.00079156907,hb,1,2025-08-01
dry_days_z_score_lag_3,0.000123167,hb,1,2025-08-01
consec_wet_days_z_score_lag_3,0.00015750427,hb,1,2025-08-01
consec_dry_days_z_score_lag_3,0.0003781587,hb,1,2025-08-01
conflict_100km_lag_3,0.0003394149,hb,1,2025-08-01
conflict_500km_lag_3,0.00019457165,hb,1,2025-08-01
fatalities_100km_lag_3,9.915111e-05,hb,1,2025-08-01
fatalities_500km_lag_3,0.00029257833,hb,1,2025-08-01
conflict_12m_100km_lag_3,0.0014176974,hb,1,2025-08-01
conflict_12m_500km_lag_3,0.00015249028,hb,1,2025-08-01
fatalities_12m_100km_lag_3,0.00028287157,hb,1,2025-08-01
fatalities_12m_500km_lag_3,0.004030408,hb,1,2025-08-01
NDVI_mean_lag_3,0.0009126438,hb,1,2025-08-01
EVI_mean_lag_3,0.0009346322,hb,1,2025-08-01
NDVI_z_score_lag_3,0.0008541265,hb,1,2025-08-01
EVI_z_score_lag_3,0.00020432817,hb,1,2025-08-01
NDVI_z_score_crops_lag_3,0.0003441035,hb,1,2025-08-01
NDVI_z_score_grass_lag_3,8.056021e-05,hb,1,2025-08-01
NDVI_z_score_shrub_and_scrub_lag_3,0.00025411614,hb,1,2025-08-01
NDVI_z_score_trees_lag_3,0.00070295547,hb,1,2025-08-01
EVI_z_score_crops_lag_3,0.00012720519,hb,1,2025-08-01
EVI_z_score_grass_lag_3,0.00015597831,hb,1,2025-08-01
EVI_z_score_shrub_and_scrub_lag_3,8.867526e-05,hb,1,2025-08-01
EVI_z_score_trees_lag_3,7.025293e-05,hb,1,2025-08-01
bare_lag_3,0.00051951024,hb,1,2025-08-01
built_lag_3,0.00029891336,hb,1,2025-08-01
crops_lag_3,0.00023104905,hb,1,2025-08-01
flooded_vegetation_lag_3,0.00039941177,hb,1,2025-08-01
grass_lag_3,8.586187e-05,hb,1,2025-08-01
shrub_and_scrub_lag_3,0.00076783187,hb,1,2025-08-01
trees_lag_3,9.256907e-05,hb,1,2025-08-01
water_lag_3,0.00015911841,hb,1,2025-08-01
bare_delta_lag_3,0.00094363437,hb,1,2025-08-01
built_delta_lag_3,0.000152961,hb,1,2025-08-01
crops_delta_lag_3,8.255569e-05,hb,1,2025-08-01
flooded_vegetation_delta_lag_3,0.00049710023,hb,1,2025-08-01
grass_delta_lag_3,0.00011029821,hb,1,2025-08-01
shrub_and_scrub_delta_lag_3,3.4479286e-05,hb,1,2025-08-01
trees_delta_lag_3,7.261605e-05,hb,1,2025-08-01
water_delta_lag_3,0.00012526073,hb,1,2025-08-01
wasting_lag_3,0.00183145,hb,1,2025-08-01
wasting_risk_lag_3,0.0015096301,hb,1,2025-08-01
wasting_delta_lag_3,0.0007811982,hb,1,2025-08-01
wasting_risk_delta_lag_3,0.00042242857,hb,1,2025-08-01
wasting_sm_lag_3,0.0002249327,hb,1,2025-08-01
wasting_sm_risk_lag_3,0.0042597814,hb,1,2025-08-01
