Ward,time_period,predicted_trend,predicted_value,lower_bound,upper_bound,predicted_trend_CI,ci_position,ci_gap,ci_badge,horizon,County,observed,observed_trend_2mo,alert_flag
Abakaile,2024-01-01,Stable,0.0,-0.000947047540103,0.001694788824534,Stable,within,0.0,Within CI,1mo,Garissa,0.0,No Data,False
Abakaile,2024-01-01,Stable,0.00051686814,-0.0022542406455613,0.0039058469003066,Stable,within,0.0,Within CI,2mo,Garissa,0.0,No Data,False
Abakaile,2024-01-01,Stable,0.002049144,-0.0031378828571178,0.0051163707626983,Stable,within,0.0,Within CI,3mo,Garissa,0.0,No Data,False
Abakaile,2024-02-01,Stable,0.00048271706,-0.0039283419493585,0.002059774682857,Stable,within,0.0,Within CI,1mo,Garissa,0.0,Stable,False
Abakaile,2024-02-01,Stable,0.0,-0.0080748181324452,0.006701121898368,Stable,within,0.0,Within CI,2mo,Garissa,0.0,Stable,False
Abakaile,2024-02-01,Stable,0.0,-0.0109486749395728,0.0122789908666163,Stable,within,0.0,Within CI,3mo,Garissa,0.0,Stable,False
Abakaile,2024-03-01,Stable,0.0005347816,-0.0028993968036957,0.0014086729264818,Stable,within,0.0,Within CI,1mo,Garissa,0.0,Stable,False
Abakaile,2024-03-01,Stable,0.0,-0.0103529939427971,0.0026149624725803,Stable,within,0.0,Within CI,2mo,Garissa,0.0,Stable,False
Abakaile,2024-03-01,Stable,0.0,-0.013757144799456,0.0046931579243391,Stable,within,0.0,Within CI,3mo,Garissa,0.0,Stable,False
Abakaile,2024-04-01,Stable,0.00043969412,-0.0013349071028642,0.0007909543783171,Stable,within,0.0,Within CI,1mo,Garissa,0.0,Stable,False
Abakaile,2024-04-01,Stable,0.0,-0.0078069891547784,0.0012410185590852,Stable,within,0.0,Within CI,2mo,Garissa,0.0,Stable,False
Abakaile,2024-04-01,Stable,0.0,-0.0145713992416858,-0.0006815238913986,Stable,above_upper,-0.0006815238913986,▼ -0.1%,3mo,Garissa,0.0,Stable,False
Abakaile,2024-05-01,Stable,0.0005285643,-0.0021295752958394,0.0009173158643534,Stable,within,0.0,Within CI,1mo,Garissa,0.0,Stable,False
Abakaile,2024-05-01,Stable,0.0,-0.0074261982226744,0.001179239002522,Stable,within,0.0,Within CI,2mo,Garissa,0.0,Stable,False
Abakaile,2024-05-01,Stable,0.0,-0.0115667003672569,-3.056555115108528e-05,Stable,above_upper,-3.056555115108528e-05,▼ -0.0%,3mo,Garissa,0.0,Stable,False
Abakaile,2024-06-01,Stable,0.0005820959,-0.0001278675576031,0.002817056060303,Stable,within,0.0,Within CI,1mo,Garissa,0.0,Stable,False
Abakaile,2024-06-01,Stable,0.0048900708,-0.0009866238746326,0.0097084117121994,Stable,within,0.0,Within CI,2mo,Garissa,0.0,Stable,False
Abakaile,2024-06-01,Stable,0.00030068014,-0.0050250478554517,0.0018991799792274,Stable,within,0.0,Within CI,3mo,Garissa,0.0,Stable,False
Abakaile,2024-07-01,Stable,0.0021378882,0.0001843140351411,0.0084822311066091,Stable,below_lower,0.0001843140351411,▲ +0.0%,1mo,Garissa,0.0,Stable,False
Abakaile,2024-07-01,Stable,0.002628439,-0.0012719468970317,0.0106901763472706,Stable,within,0.0,Within CI,2mo,Garissa,0.0,Stable,False
Abakaile,2024-07-01,Stable,0.0,-0.0033347601420246,0.0045144787523895,Stable,within,0.0,Within CI,3mo,Garissa,0.0,Stable,False
Abakaile,2024-08-01,Stable,0.002652129,-2.7396467032758544e-07,0.0130747725255787,Stable,within,0.0,Within CI,1mo,Garissa,0.0,Stable,False
Abakaile,2024-08-01,Stable,0.0,-0.0011216511658858,0.0053834246937185,Stable,within,0.0,Within CI,2mo,Garissa,0.0,Stable,False
Abakaile,2024-08-01,Stable,0.0010653692,-0.0015735362598206,0.0052499098237603,Stable,within,0.0,Within CI,3mo,Garissa,0.0,Stable,False
Abakaile,2024-09-01,Stable,1.480351e-05,-0.0004476007990888,0.0011320246267132,Stable,within,0.0,Within CI,1mo,Garissa,0.0,Stable,False
Abakaile,2024-09-01,Stable,0.00026476965,-0.0011003981402609,0.0008058573090238,Stable,within,0.0,Within CI,2mo,Garissa,0.0,Stable,False
Abakaile,2024-09-01,Stable,0.0005859107,-0.0016184134874492,0.0020639139343984,Stable,within,0.0,Within CI,3mo,Garissa,0.0,Stable,False
Abakaile,2024-10-01,Stable,0.00012999774,-0.0014887951896525,0.0009695085464045,Stable,within,0.0,Within CI,1mo,Garissa,0.0,Stable,False
Abakaile,2024-10-01,Stable,0.0,-0.0033161086263135,0.0007431472098687,Stable,within,0.0,Within CI,2mo,Garissa,0.0,Stable,False
Abakaile,2024-10-01,Stable,0.0,-0.0045021037803962,0.0027311057201586,Stable,within,0.0,Within CI,3mo,Garissa,0.0,Stable,False
Abakaile,2024-11-01,Stable,0.0,-0.0008288142998935,0.0010146209795493,Stable,within,0.0,Within CI,1mo,Garissa,0.0,Stable,False
Abakaile,2024-11-01,Stable,0.0,-0.0010978597856592,0.0018475174845661,Stable,within,0.0,Within CI,2mo,Garissa,0.0,Stable,False
Abakaile,2024-11-01,Stable,0.00095607823,-0.0017854194797109,0.0010764341510366,Stable,within,0.0,Within CI,3mo,Garissa,0.0,Stable,False
Abakaile,2024-12-01,Stable,0.0008526495,-0.0001265461549337,0.002966002037283,Stable,within,0.0,Within CI,1mo,Garissa,0.0,Stable,False
Abakaile,2024-12-01,Stable,0.000546189,-0.0005584404047112,0.0021019218023866,Stable,within,0.0,Within CI,2mo,Garissa,0.0,Stable,False
Abakaile,2024-12-01,Stable,0.0010680214,-0.0009161950089037,0.0034901298349723,Stable,within,0.0,Within CI,3mo,Garissa,0.0,Stable,False
Abakaile,2025-01-01,Stable,0.00018021443,-0.0001756811303494,0.0020048397942446,Stable,within,0.0,Within CI,1mo,Garissa,0.0,Stable,False
Abakaile,2025-01-01,Stable,0.00026501264,-0.0007801126077538,0.0007840504491468,Stable,within,0.0,Within CI,2mo,Garissa,0.0,Stable,False
Abakaile,2025-01-01,Stable,0.0027811246,0.0006723456084728,0.0060280336765572,Stable,below_lower,0.0006723456084728,▲ +0.1%,3mo,Garissa,0.0,Stable,False
Abakaile,2025-02-01,Stable,0.0,-0.0002741407894063,0.0006631615979131,Stable,within,0.0,Within CI,1mo,Garissa,0.0,Stable,False
Abakaile,2025-02-01,Stable,0.0029625376,0.0015823475201614,0.0048599167261272,Stable,below_lower,0.0015823475201614,▲ +0.2%,2mo,Garissa,0.0,Stable,False
Abakaile,2025-02-01,Stable,0.0025422892,0.0016791779431514,0.0067889174446463,Stable,below_lower,0.0016791779431514,▲ +0.2%,3mo,Garissa,0.0,Stable,False
Abakaile,2025-03-01,Stable,0.0021017743,0.0012039177119731,0.004539823369123,Stable,within,0.0,Within CI,1mo,Garissa,0.0022385628069343,Stable,False
Abakaile,2025-03-01,Stable,0.0046321293,0.0030152517021633,0.0088292197789996,Stable,below_lower,0.0007766888952290001,▲ +0.1%,2mo,Garissa,0.0022385628069343,Stable,False
Abakaile,2025-03-01,Stable,0.0,-0.0013612601091153,0.0041184895439073,Stable,within,0.0,Within CI,3mo,Garissa,0.0022385628069343,Stable,False
Abakaile,2025-04-01,Stable,0.012576899,0.0049690048675984,0.0194974249228835,Stable,within,0.0,Within CI,1mo,Garissa,0.0050928946805203,Stable,False
Abakaile,2025-04-01,Stable,0.0038326164,0.0018282761215232,0.0055464180884882,Stable,within,0.0,Within CI,2mo,Garissa,0.0050928946805203,Stable,False
Abakaile,2025-04-01,Stable,0.005767055,-0.0006287078926106,0.0141637360677123,Stable,within,0.0,Within CI,3mo,Garissa,0.0050928946805203,Stable,False
Abakaile,2025-05-01,Stable,0.0036761225,0.003020314569585,0.0076283558737486,Stable,within,0.0,Within CI,1mo,Garissa,0.0046070189026707,Stable,False
Abakaile,2025-05-01,Stable,0.0044887606,-0.0001449565730581,0.0158528714440762,Stable,within,0.0,Within CI,2mo,Garissa,0.0046070189026707,Stable,False
Abakaile,2025-05-01,Increasing,0.017710803,0.0061627398943528,0.0396328154951333,Stable,below_lower,0.0015557209916820993,▲ +0.2%,3mo,Garissa,0.0046070189026707,Stable,False
Abakaile,2025-06-01,Stable,0.004504841,0.0026196783524937,0.0120556849054992,Stable,within,0.0,Within CI,1mo,Garissa,0.0037401949719275,Stable,False
Abakaile,2025-06-01,Stable,0.008052768,0.0015051790338475,0.0194616761058568,Stable,within,0.0,Within CI,2mo,Garissa,0.0037401949719275,Stable,False
Abakaile,2025-06-01,Stable,0.011345451,0.0024543895269744,0.0308547084219753,Stable,within,0.0,Within CI,3mo,Garissa,0.0037401949719275,Stable,False
Abakaile,2025-07-01,Stable,0.009107493,0.0021501727052964,0.0145622731186449,Stable,within,0.0,Within CI,1mo,Garissa,0.0027249143854117,Stable,False
Abakaile,2025-07-01,Stable,0.011499664,0.0006388574955053,0.0230993083678185,Stable,within,0.0,Within CI,2mo,Garissa,0.0027249143854117,Stable,False
Abakaile,2025-07-01,Increasing,0.016476732,0.0033938739798031,0.0353941816836595,Stable,below_lower,0.0006689595943914,▲ +0.1%,3mo,Garissa,0.0027249143854117,Stable,False
Abakaile,2025-08-01,Stable,0.0031219427,0.0009700208640424,0.0077711697667837,Stable,within,0.0,Within CI,1mo,Garissa,0.0017813750324883,Stable,False
Abakaile,2025-08-01,Stable,0.0043681357,-0.0019179408613126,0.0136910764034837,Stable,within,0.0,Within CI,2mo,Garissa,0.0017813750324883,Stable,False
Abakaile,2025-08-01,Stable,0.009702032,0.0015100330172572,0.0271132683381438,Stable,within,0.0,Within CI,3mo,Garissa,0.0017813750324883,Stable,False
Abakaile,2025-10-01,Stable,0.0012956257,-0.0006597631174372,0.0075795998563989,Stable,within,0.0,Within CI,1mo,Garissa,0.0010448554041973,Stable,False
Abakaile,2025-10-01,Stable,0.00769213,-0.0010358442319557,0.0205153555609285,Stable,within,0.0,Within CI,2mo,Garissa,0.0010448554041973,Stable,False
Abakaile,2025-10-01,Increasing,0.022641318,0.0035975780454464,0.0423551699146628,Stable,below_lower,0.0025527226412491,▲ +0.3%,3mo,Garissa,0.0010448554041973,Stable,False
Abakaile,2025-11-01,Increasing,0.0117762685,-0.0002079661680909,0.0498992895707488,Stable,within,0.0,Within CI,1mo,Garissa,0.00054980118394,Stable,False
Abakaile,2025-11-01,Increasing,0.017857224,-0.0019003612513188,0.0236351479776203,Stable,within,0.0,Within CI,2mo,Garissa,0.00054980118394,Stable,False
Abakaile,2025-11-01,Increasing,0.03297318,0.0003430199067224,0.0446367237716913,Stable,within,0.0,Within CI,3mo,Garissa,0.00054980118394,Stable,False
Abakaile,2025-12-01,Increasing,0.01075121,-3.1146683613769694e-05,0.0377674415707587,Stable,within,0.0,Within CI,1mo,Garissa,0.0002595080872269,Stable,False
Abakaile,2025-12-01,Increasing,0.011956547,-0.0012086443312,0.0237811191938817,Stable,within,0.0,Within CI,2mo,Garissa,0.0002595080872269,Stable,False
Abakaile,2025-12-01,Increasing,0.023810545,0.0011874962830916,0.0480965828523039,Stable,below_lower,0.0009279881958646999,▲ +0.1%,3mo,Garissa,0.0002595080872269,Stable,False
Abakaile,2026-01-01,Stable,0.00049041444,-0.0009878624230623,0.0066211340250447,Stable,within,0.0,Within CI,1mo,Garissa,0.0001098592636863,Stable,False
Abakaile,2026-01-01,Stable,0.0058366978,-0.0021788763348013,0.0364165421575307,Stable,within,0.0,Within CI,2mo,Garissa,0.0001098592636863,Stable,False
Abakaile,2026-01-01,Increasing,0.016745146,0.0022975545143708,0.0366350319236516,Stable,below_lower,0.0021876952506845,▲ +0.2%,3mo,Garissa,0.0001098592636863,Stable,False
Abakaile,2026-02-01,Stable,0.000543215,-0.0001212159735587,0.001185496407561,Stable,within,0.0,Within CI,1mo,Garissa,3.305265290698139e-05,Stable,False
Abakaile,2026-02-01,Stable,0.0024096617,0.0007181209395639,0.0125151235144585,Stable,below_lower,0.0006850682866569186,▲ +0.1%,2mo,Garissa,3.305265290698139e-05,Stable,False
Abakaile,2026-02-01,Stable,0.006961054,0.0023478016722947,0.0245713936164975,Stable,below_lower,0.0023147490193877185,▲ +0.2%,3mo,Garissa,3.305265290698139e-05,Stable,False
Abakaile,2026-03-01,Stable,0.00023908919,-6.005867926432984e-05,0.0011014717747457,Stable,within,0.0,Within CI,1mo,Garissa,0.0,Stable,False
Abakaile,2026-03-01,Stable,0.0019979223,0.0003883666140609,0.0121753616724163,Stable,below_lower,0.0003883666140609,▲ +0.0%,2mo,Garissa,0.0,Stable,False
Abakaile,2026-03-01,Stable,0.0023375424,0.0023252633051015,0.0275279494933784,Stable,below_lower,0.0023252633051015,▲ +0.2%,3mo,Garissa,0.0,Stable,False
Abakaile,2026-04-01,Stable,3.7446825e-05,-4.882417033513775e-05,0.0008422701590461,Stable,within,0.0,Within CI,1mo,Garissa,0.0,Stable,False
Abakaile,2026-04-01,Stable,0.0029504613,0.0001905148805235,0.0110037878155708,Stable,below_lower,0.0001905148805235,▲ +0.0%,2mo,Garissa,0.0,Stable,False
Abakaile,2026-04-01,Stable,0.00775634,0.0026599820703268,0.0240385732613503,Stable,below_lower,0.0026599820703268,▲ +0.3%,3mo,Garissa,0.0,Stable,False
Abakaile,2026-05-01,Stable,0.000100452984,-0.0001763990789186,0.002041879016906,Stable,within,0.0,Within CI,1mo,Garissa,0.0,Stable,False
Abakaile,2026-05-01,Stable,0.0063404595,0.0005629571853205,0.0134855268988758,Stable,below_lower,0.0005629571853205,▲ +0.1%,2mo,Garissa,0.0,Stable,False
Abakaile,2026-05-01,Increasing,0.01892512,0.0024541712831705,0.0269741748459637,Stable,below_lower,0.0024541712831705,▲ +0.2%,3mo,Garissa,0.0,Stable,False
Abakaile,2026-06-01,Stable,0.00053565274,0.0001063365041773,0.0032871120609343,Stable,below_lower,0.0001063365041773,▲ +0.0%,1mo,Garissa,0.0,Stable,False
Abakaile,2026-06-01,Stable,0.0054582977,0.0006054295954527,0.0107630256097763,Stable,below_lower,0.0006054295954527,▲ +0.1%,2mo,Garissa,0.0,Stable,False
Abakaile,2026-06-01,Stable,0.005221744,0.0027919820859096,0.0262541770003735,Stable,below_lower,0.0027919820859096,▲ +0.3%,3mo,Garissa,0.0,Stable,False
Abakaile,2026-07-01,Stable,0.00012802228,-3.4005982524831775e-05,0.0044912847457453,Stable,within,0.0,Within CI,1mo,Garissa,0.0,Stable,False
Abakaile,2026-07-01,Stable,0.002978668,0.0004620493549737,0.0100798436440527,Stable,below_lower,0.0004620493549737,▲ +0.0%,2mo,Garissa,0.0,Stable,False
Abakaile,2026-07-01,Increasing,0.01003948,0.001518623821903,0.0203412018716335,Stable,below_lower,0.001518623821903,▲ +0.2%,3mo,Garissa,0.0,Stable,False
Adu,2022-08-01,Stable,0.010501587,0.0057561794528737,0.0208598214201629,Stable,within,0.0,Within CI,1mo,Kilifi,0.0161290322580645,No Data,False
Adu,2022-08-01,Stable,0.008748657,0.0043326932704076,0.0211933283135294,Stable,within,0.0,Within CI,2mo,Kilifi,0.0161290322580645,No Data,False
Adu,2022-08-01,Stable,0.012664231,0.0061235008528456,0.0249477762728929,Stable,within,0.0,Within CI,3mo,Kilifi,0.0161290322580645,No Data,False
Adu,2022-09-01,Stable,0.008432215,0.0059703757287934,0.026625661086291,Stable,within,0.0,Within CI,1mo,Kilifi,0.0078405593911934,Stable,False
Adu,2022-09-01,Stable,0.01173234,0.0046024621929973,0.0235453887842595,Stable,within,0.0,Within CI,2mo,Kilifi,0.0078405593911934,Stable,False
Adu,2022-09-01,Stable,0.012661137,0.0041146997595205,0.0221309520304203,Stable,within,0.0,Within CI,3mo,Kilifi,0.0078405593911934,Stable,False
Adu,2022-10-01,Stable,0.006789165,0.0058683985378593,0.0156814500689506,Stable,within,0.0,Within CI,1mo,Kilifi,0.0075026215326448,Stable,False
Adu,2022-10-01,Stable,0.009317642,0.0037762618390843,0.015915145818144,Stable,within,0.0,Within CI,2mo,Kilifi,0.0075026215326448,Stable,False
Adu,2022-10-01,Stable,0.011714476,0.0040464446181431,0.0178685743361711,Stable,within,0.0,Within CI,3mo,Kilifi,0.0075026215326448,Stable,False
Adu,2022-11-01,Stable,0.005176082,0.0036846552509814,0.0096076835878193,Stable,within,0.0,Within CI,1mo,Kilifi,0.0050874459650752,Stable,False
Adu,2022-11-01,Stable,0.008262174,0.0020623665885068,0.012842654576525,Stable,within,0.0,Within CI,2mo,Kilifi,0.0050874459650752,Stable,False
Adu,2022-11-01,Stable,0.011242661,0.001969122455921,0.0130515913944691,Stable,within,0.0,Within CI,3mo,Kilifi,0.0050874459650752,Stable,False
Adu,2022-12-01,Stable,0.0018264414,0.0017934725736267,0.0040622348431497,Stable,within,0.0,Within CI,1mo,Kilifi,0.0033977702555848,Stable,False
Adu,2022-12-01,Stable,0.0025948666,0.0011650566477328,0.0056277974275872,Stable,within,0.0,Within CI,2mo,Kilifi,0.0033977702555848,Stable,False
Adu,2022-12-01,Stable,0.0031252792,-0.00059892963327,0.0050813855603337,Stable,within,0.0,Within CI,3mo,Kilifi,0.0033977702555848,Stable,False
Adu,2023-01-01,Stable,0.0018166463,0.0019539262924809,0.003871157602407,Stable,above_upper,-0.00011188350501949986,▼ -0.0%,1mo,Kilifi,0.0039830411074265,Stable,False
Adu,2023-01-01,Stable,0.0022574083,0.0005919453018577,0.0044280086876824,Stable,within,0.0,Within CI,2mo,Kilifi,0.0039830411074265,Stable,False
Adu,2023-01-01,Stable,0.00488308,0.0010243336902931,0.008703126059845,Stable,within,0.0,Within CI,3mo,Kilifi,0.0039830411074265,Stable,False
Adu,2023-02-01,Stable,0.0016617323,0.0011090552434325,0.0025012695463374,Stable,above_upper,-0.0004512400656863998,▼ -0.0%,1mo,Kilifi,0.0029525096120238,Stable,False
Adu,2023-02-01,Stable,0.0016933127,0.0005775920086307,0.00492144592572,Stable,within,0.0,Within CI,2mo,Kilifi,0.0029525096120238,Stable,False
Adu,2023-02-01,Stable,0.0011231061,-0.0009732730366522,0.0029398010461591,Stable,above_upper,-1.270856586469988e-05,▼ -0.0%,3mo,Kilifi,0.0029525096120238,Stable,False
Adu,2023-03-01,Stable,0.0031722132,0.0019480798277072,0.0041587024694308,Stable,within,0.0,Within CI,1mo,Kilifi,0.0038379379052352,Stable,False
Adu,2023-03-01,Stable,0.0008291388,0.0002289772062795,0.0033426351146772,Stable,above_upper,-0.0004953027905580001,▼ -0.0%,2mo,Kilifi,0.0038379379052352,Stable,False
Adu,2023-03-01,Stable,0.0013818516,-0.0007160343899158,0.0030665329890325,Stable,above_upper,-0.0007714049162027004,▼ -0.1%,3mo,Kilifi,0.0038379379052352,Stable,False
Adu,2023-04-01,Stable,0.002281021,0.0013124430552124,0.0034215249703265,Stable,within,0.0,Within CI,1mo,Kilifi,0.0030364398319152,Stable,False
Adu,2023-04-01,Stable,0.0016680693,0.0003004531099577,0.0028122660703957,Stable,above_upper,-0.00022417376151950006,▼ -0.0%,2mo,Kilifi,0.0030364398319152,Stable,False
Adu,2023-04-01,Stable,0.00035714026,-0.0005623399163596,0.002752162318211,Stable,above_upper,-0.00028427751370420015,▼ -0.0%,3mo,Kilifi,0.0030364398319152,Stable,False
Adu,2023-05-01,Stable,0.0022014487,0.0012335114821325,0.0029297895729541,Stable,within,0.0,Within CI,1mo,Kilifi,0.002250213383443,Stable,False
Adu,2023-05-01,Stable,0.0036510357,0.0010218991839792,0.0038001952692866,Stable,within,0.0,Within CI,2mo,Kilifi,0.002250213383443,Stable,False
Adu,2023-05-01,Stable,0.003939308,0.0012122432875912,0.0065214604372158,Stable,within,0.0,Within CI,3mo,Kilifi,0.002250213383443,Stable,False
Adu,2023-06-01,Stable,0.0016079735,0.0014792469155509,0.0035223846556618,Stable,within,0.0,Within CI,1mo,Kilifi,0.0031830022912803,Stable,False
Adu,2023-06-01,Stable,0.0025794879,0.0013641923840623,0.0050996653968468,Stable,within,0.0,Within CI,2mo,Kilifi,0.0031830022912803,Stable,False
Adu,2023-06-01,Stable,0.0,-0.00081029915018,0.0026263814419507,Stable,above_upper,-0.0005566208493296,▼ -0.1%,3mo,Kilifi,0.0031830022912803,Stable,False
Adu,2023-07-01,Stable,0.004273937,0.0023726948536932,0.0076432932633906,Stable,within,0.0,Within CI,1mo,Kilifi,0.0042075505307064,Stable,False
Adu,2023-07-01,Stable,0.0018337582,0.0002799038164084,0.00428993627429,Stable,within,0.0,Within CI,2mo,Kilifi,0.0042075505307064,Stable,False
Adu,2023-07-01,Stable,0.00045098455,-0.0013956923270598,0.0057454504305496,Stable,within,0.0,Within CI,3mo,Kilifi,0.0042075505307064,Stable,False
Adu,2023-08-01,Stable,0.002759192,0.0016381771245505,0.0051250222604721,Stable,within,0.0,Within CI,1mo,Kilifi,0.0034573586530434,Stable,False
Adu,2023-08-01,Stable,0.0020274536,-0.001242188795004,0.005962302070111,Stable,within,0.0,Within CI,2mo,Kilifi,0.0034573586530434,Stable,False
Adu,2023-08-01,Stable,0.0027493709,-0.0029262349940836,0.0034542522858828,Stable,above_upper,-3.1063671605997822e-06,▼ -0.0%,3mo,Kilifi,0.0034573586530434,Stable,False
Adu,2023-09-01,Stable,0.0025449833,0.0011110161722172,0.0029615322127938,Stable,within,0.0,Within CI,1mo,Kilifi,0.002631260671612,Stable,False
Adu,2023-09-01,Stable,0.0010102822,-0.0005995827144943,0.0021955450763925,Stable,above_upper,-0.0004357155952194997,▼ -0.0%,2mo,Kilifi,0.002631260671612,Stable,False
Adu,2023-09-01,Stable,0.0010102692,-0.0028260289225727,0.0026784419314935,Stable,within,0.0,Within CI,3mo,Kilifi,0.002631260671612,Stable,False
Adu,2023-10-01,Stable,0.0006140008,0.0004689089677412,0.0045922506600618,Stable,within,0.0,Within CI,1mo,Kilifi,0.0018314800756627,Stable,False
Adu,2023-10-01,Stable,0.00066073635,-0.0014425164379645,0.002128605346661,Stable,within,0.0,Within CI,2mo,Kilifi,0.0018314800756627,Stable,False
Adu,2023-10-01,Stable,0.0017141154,-0.0030692446860484,0.0025146266212686,Stable,within,0.0,Within CI,3mo,Kilifi,0.0018314800756627,Stable,False
Adu,2023-11-01,Stable,0.00043830095,-0.0003197376223397,0.0015450571489054,Stable,within,0.0,Within CI,1mo,Kilifi,0.0011523418850894,Stable,False
Adu,2023-11-01,Stable,0.0006238483,-0.0022031634347513,0.0017944967083167,Stable,within,0.0,Within CI,2mo,Kilifi,0.0011523418850894,Stable,False
Adu,2023-11-01,Stable,0.0,-0.0039224958280101,0.0021121527999639,Stable,within,0.0,Within CI,3mo,Kilifi,0.0011523418850894,Stable,False
Adu,2023-12-01,Stable,0.00051878387,-0.0013425609969999,0.0021457001450471,Stable,within,0.0,Within CI,1mo,Kilifi,0.0006618597916766,Stable,False
Adu,2023-12-01,Stable,0.00064102246,-0.0045994832878932,0.0028183001792058,Stable,within,0.0,Within CI,2mo,Kilifi,0.0006618597916766,Stable,False
Adu,2023-12-01,Stable,0.0,-0.0057171635329723,0.0028170056990347,Stable,within,0.0,Within CI,3mo,Kilifi,0.0006618597916766,Stable,False
Adu,2024-01-01,Stable,0.0014624967,-0.0006347324640955,0.0024443111615255,Stable,within,0.0,Within CI,1mo,Kilifi,0.0003360162095488,Stable,False
Adu,2024-01-01,Stable,0.00057329173,-0.0030771254212595,0.0020808993955142,Stable,within,0.0,Within CI,2mo,Kilifi,0.0003360162095488,Stable,False
Adu,2024-01-01,Stable,0.0,-0.0059941079001873,0.0024968065088614,Stable,within,0.0,Within CI,3mo,Kilifi,0.0003360162095488,Stable,False
Adu,2024-02-01,Stable,0.00085675286,-0.000896336272126,0.0021836789906956,Stable,within,0.0,Within CI,1mo,Kilifi,0.0001576368479455,Stable,False
Adu,2024-02-01,Stable,0.0007694514,-0.002181021682918,0.0035007095662876,Stable,within,0.0,Within CI,2mo,Kilifi,0.0001576368479455,Stable,False
Adu,2024-02-01,Stable,0.0016089,-0.0039569583488628,0.0031786461244337,Stable,within,0.0,Within CI,3mo,Kilifi,0.0001576368479455,Stable,False
Adu,2024-03-01,Stable,5.6913977e-05,-0.000966423281352,0.0007925341749796,Stable,within,0.0,Within CI,1mo,Kilifi,6.63476984573363e-05,Stable,False
Adu,2024-03-01,Stable,0.0,-0.0023443759302608,0.0011708019301295,Stable,within,0.0,Within CI,2mo,Kilifi,6.63476984573363e-05,Stable,False
Adu,2024-03-01,Stable,0.0,-0.0023158011841587,0.0023914282559417,Stable,within,0.0,Within CI,3mo,Kilifi,6.63476984573363e-05,Stable,False
Adu,2024-04-01,Stable,0.0002373918,-0.0005509940965566,0.0003720667387824,Stable,within,0.0,Within CI,1mo,Kilifi,1.86511398546538e-05,Stable,False
Adu,2024-04-01,Stable,0.0,-0.000627890517353,0.000963772390969,Stable,within,0.0,Within CI,2mo,Kilifi,1.86511398546538e-05,Stable,False
Adu,2024-04-01,Stable,0.00076719356,-0.0006714296876452,0.0018486543907783,Stable,within,0.0,Within CI,3mo,Kilifi,1.86511398546538e-05,Stable,False
Adu,2024-05-01,Stable,0.0,-0.0002119570068316,0.0008878763619577,Stable,within,0.0,Within CI,1mo,Kilifi,0.0,Stable,False
Adu,2024-05-01,Stable,0.0007844877,-0.000388277611637,0.0013802039145957,Stable,within,0.0,Within CI,2mo,Kilifi,0.0,Stable,False
Adu,2024-05-01,Stable,0.0001480417,-0.0001254785616765,0.0017847447830718,Stable,within,0.0,Within CI,3mo,Kilifi,0.0,Stable,False
Adu,2024-06-01,Stable,0.00020725947,-0.0002636470861034,0.0006951541727175,Stable,within,0.0,Within CI,1mo,Kilifi,0.0,Stable,False
Adu,2024-06-01,Stable,0.00016965052,-0.0001595898043888,0.0011926939885597,Stable,within,0.0,Within CI,2mo,Kilifi,0.0,Stable,False
Adu,2024-06-01,Stable,0.00014757462,-0.0001421684697561,0.0023154697264544,Stable,within,0.0,Within CI,3mo,Kilifi,0.0,Stable,False
Adu,2024-07-01,Stable,0.0,-0.0002060804436041,0.0008239984163083,Stable,within,0.0,Within CI,1mo,Kilifi,0.0,Stable,False
Adu,2024-07-01,Stable,0.0005413969,-0.0003279084019595,0.0006156027957331,Stable,within,0.0,Within CI,2mo,Kilifi,0.0,Stable,False
Adu,2024-07-01,Stable,0.0,-0.000449671424576,0.0014546482590958,Stable,within,0.0,Within CI,3mo,Kilifi,0.0,Stable,False
Adu,2024-08-01,Stable,0.0001622113,-0.0003713915837579,0.0004919803875964,Stable,within,0.0,Within CI,1mo,Kilifi,0.0,Stable,False
Adu,2024-08-01,Stable,0.0,-0.0006954171782126,0.0006349781004246,Stable,within,0.0,Within CI,2mo,Kilifi,0.0,Stable,False
Adu,2024-08-01,Stable,0.0024626623,0.0010170734836719,0.0039399694651365,Stable,below_lower,0.0010170734836719,▲ +0.1%,3mo,Kilifi,0.0,Stable,False
Adu,2024-09-01,Stable,0.00038189144,-0.0001871929380286,0.0003018903807969,Stable,within,0.0,Within CI,1mo,Kilifi,0.0,Stable,False
Adu,2024-09-01,Stable,0.001420995,0.001379959314363,0.0033876246772706,Stable,below_lower,0.001379959314363,▲ +0.1%,2mo,Kilifi,0.0,Stable,False
Adu,2024-09-01,Stable,0.0,-0.0002897615806432,0.0009198520565405,Stable,within,0.0,Within CI,3mo,Kilifi,0.0,Stable,False
Adu,2024-10-01,Stable,0.0018947863,0.0009750300581799,0.0029322150978259,Stable,within,0.0,Within CI,1mo,Kilifi,0.0016789221052007,Stable,False
Adu,2024-10-01,Stable,0.0014439219,0.0001383028007694,0.0021347631933167,Stable,within,0.0,Within CI,2mo,Kilifi,0.0016789221052007,Stable,False
Adu,2024-10-01,Stable,0.00059979904,-0.0002576440543634,0.0022173148230649,Stable,within,0.0,Within CI,3mo,Kilifi,0.0016789221052007,Stable,False
