feature,importance,model,time_horizon,time_period
conflict_100km_lag_1,0.0,hb,1,2021-05-01
conflict_100km_lag_2,0.0,hb,1,2021-05-01
conflict_100km_lag_3,0.0,hb,1,2021-05-01
conflict_500km_lag_1,0.0,hb,1,2021-05-01
conflict_500km_lag_2,0.0,hb,1,2021-05-01
conflict_500km_lag_3,0.0,hb,1,2021-05-01
fatalities_100km_lag_1,0.0,hb,1,2021-05-01
fatalities_100km_lag_2,0.0,hb,1,2021-05-01
fatalities_100km_lag_3,0.0,hb,1,2021-05-01
fatalities_500km_lag_1,0.0,hb,1,2021-05-01
fatalities_500km_lag_2,0.0,hb,1,2021-05-01
fatalities_500km_lag_3,0.0,hb,1,2021-05-01
conflict_12m_100km_lag_1,0.0,hb,1,2021-05-01
conflict_12m_100km_lag_2,0.0,hb,1,2021-05-01
conflict_12m_100km_lag_3,0.0,hb,1,2021-05-01
conflict_12m_500km_lag_1,0.0,hb,1,2021-05-01
conflict_12m_500km_lag_2,0.0,hb,1,2021-05-01
conflict_12m_500km_lag_3,0.0,hb,1,2021-05-01
fatalities_12m_100km_lag_1,0.0,hb,1,2021-05-01
fatalities_12m_100km_lag_2,0.0,hb,1,2021-05-01
fatalities_12m_100km_lag_3,0.0,hb,1,2021-05-01
fatalities_12m_500km_lag_1,0.0,hb,1,2021-05-01
fatalities_12m_500km_lag_2,0.0,hb,1,2021-05-01
fatalities_12m_500km_lag_3,0.0,hb,1,2021-05-01
NDVI_mean_lag_1,0.0,hb,1,2021-05-01
NDVI_mean_lag_2,0.00069603964,hb,1,2021-05-01
NDVI_mean_lag_3,0.0,hb,1,2021-05-01
EVI_mean_lag_1,0.026590552,hb,1,2021-05-01
EVI_mean_lag_2,0.0,hb,1,2021-05-01
EVI_mean_lag_3,0.0,hb,1,2021-05-01
NDVI_z_score_lag_1,0.0,hb,1,2021-05-01
NDVI_z_score_lag_2,0.0,hb,1,2021-05-01
NDVI_z_score_lag_3,0.0,hb,1,2021-05-01
EVI_z_score_lag_1,0.09901772,hb,1,2021-05-01
EVI_z_score_lag_2,0.0,hb,1,2021-05-01
EVI_z_score_lag_3,0.0,hb,1,2021-05-01
NDVI_z_score_crops_lag_1,0.0,hb,1,2021-05-01
NDVI_z_score_crops_lag_2,0.0,hb,1,2021-05-01
NDVI_z_score_crops_lag_3,0.0,hb,1,2021-05-01
NDVI_z_score_grass_lag_1,0.0,hb,1,2021-05-01
NDVI_z_score_grass_lag_2,0.0,hb,1,2021-05-01
NDVI_z_score_grass_lag_3,0.0,hb,1,2021-05-01
NDVI_z_score_shrub_and_scrub_lag_1,0.0,hb,1,2021-05-01
NDVI_z_score_shrub_and_scrub_lag_2,0.0,hb,1,2021-05-01
NDVI_z_score_shrub_and_scrub_lag_3,0.0,hb,1,2021-05-01
NDVI_z_score_trees_lag_1,0.0,hb,1,2021-05-01
NDVI_z_score_trees_lag_2,0.0,hb,1,2021-05-01
NDVI_z_score_trees_lag_3,0.0,hb,1,2021-05-01
EVI_z_score_crops_lag_1,0.0,hb,1,2021-05-01
EVI_z_score_crops_lag_2,0.0,hb,1,2021-05-01
EVI_z_score_crops_lag_3,0.0,hb,1,2021-05-01
EVI_z_score_grass_lag_1,0.0,hb,1,2021-05-01
EVI_z_score_grass_lag_2,0.0,hb,1,2021-05-01
EVI_z_score_grass_lag_3,0.0,hb,1,2021-05-01
EVI_z_score_shrub_and_scrub_lag_1,0.0,hb,1,2021-05-01
EVI_z_score_shrub_and_scrub_lag_2,0.0,hb,1,2021-05-01
EVI_z_score_shrub_and_scrub_lag_3,0.0,hb,1,2021-05-01
EVI_z_score_trees_lag_1,0.0,hb,1,2021-05-01
EVI_z_score_trees_lag_2,0.0,hb,1,2021-05-01
EVI_z_score_trees_lag_3,0.0,hb,1,2021-05-01
bare_lag_1,0.0,hb,1,2021-05-01
bare_lag_2,0.0,hb,1,2021-05-01
bare_lag_3,0.0,hb,1,2021-05-01
built_lag_1,0.0007804031,hb,1,2021-05-01
built_lag_2,0.0,hb,1,2021-05-01
built_lag_3,0.0,hb,1,2021-05-01
crops_lag_1,0.0007393798,hb,1,2021-05-01
crops_lag_2,0.0,hb,1,2021-05-01
crops_lag_3,0.0,hb,1,2021-05-01
flooded_vegetation_lag_1,0.0007540505,hb,1,2021-05-01
flooded_vegetation_lag_2,0.0,hb,1,2021-05-01
flooded_vegetation_lag_3,0.0,hb,1,2021-05-01
grass_lag_1,0.002038147,hb,1,2021-05-01
grass_lag_2,0.093667395,hb,1,2021-05-01
grass_lag_3,0.0,hb,1,2021-05-01
shrub_and_scrub_lag_1,0.0,hb,1,2021-05-01
shrub_and_scrub_lag_2,0.0,hb,1,2021-05-01
shrub_and_scrub_lag_3,0.0,hb,1,2021-05-01
trees_lag_1,0.13815182,hb,1,2021-05-01
trees_lag_2,0.0,hb,1,2021-05-01
trees_lag_3,0.0,hb,1,2021-05-01
water_lag_1,0.0,hb,1,2021-05-01
water_lag_2,0.08275451,hb,1,2021-05-01
water_lag_3,0.0,hb,1,2021-05-01
bare_delta_lag_1,0.0,hb,1,2021-05-01
bare_delta_lag_2,0.0,hb,1,2021-05-01
bare_delta_lag_3,0.0,hb,1,2021-05-01
built_delta_lag_1,0.0,hb,1,2021-05-01
built_delta_lag_2,0.0,hb,1,2021-05-01
built_delta_lag_3,0.0,hb,1,2021-05-01
crops_delta_lag_1,0.0,hb,1,2021-05-01
crops_delta_lag_2,0.0,hb,1,2021-05-01
crops_delta_lag_3,0.0,hb,1,2021-05-01
flooded_vegetation_delta_lag_1,0.0,hb,1,2021-05-01
flooded_vegetation_delta_lag_2,0.0,hb,1,2021-05-01
flooded_vegetation_delta_lag_3,0.0,hb,1,2021-05-01
grass_delta_lag_1,0.0,hb,1,2021-05-01
grass_delta_lag_2,0.0,hb,1,2021-05-01
grass_delta_lag_3,0.0,hb,1,2021-05-01
shrub_and_scrub_delta_lag_1,0.0008665284,hb,1,2021-05-01
shrub_and_scrub_delta_lag_2,0.0,hb,1,2021-05-01
shrub_and_scrub_delta_lag_3,0.0,hb,1,2021-05-01
trees_delta_lag_1,0.022185594,hb,1,2021-05-01
trees_delta_lag_2,0.0,hb,1,2021-05-01
trees_delta_lag_3,0.0,hb,1,2021-05-01
water_delta_lag_1,0.0,hb,1,2021-05-01
water_delta_lag_2,0.0,hb,1,2021-05-01
water_delta_lag_3,0.0,hb,1,2021-05-01
wasting_lag_1,0.3546145,hb,1,2021-05-01
wasting_risk_lag_1,0.0009614414,hb,1,2021-05-01
wasting_lag_2,0.0,hb,1,2021-05-01
wasting_risk_lag_2,0.0007909324,hb,1,2021-05-01
wasting_lag_3,0.0,hb,1,2021-05-01
wasting_risk_lag_3,0.0,hb,1,2021-05-01
wasting_delta_lag_1,0.0,hb,1,2021-05-01
wasting_risk_delta_lag_1,0.0,hb,1,2021-05-01
wasting_delta_lag_2,0.0,hb,1,2021-05-01
wasting_risk_delta_lag_2,0.0,hb,1,2021-05-01
wasting_delta_lag_3,0.0,hb,1,2021-05-01
wasting_risk_delta_lag_3,0.0,hb,1,2021-05-01
wasting_sm_lag_1,0.0,hb,1,2021-05-01
wasting_sm_risk_lag_1,0.0,hb,1,2021-05-01
wasting_sm_lag_2,0.0,hb,1,2021-05-01
wasting_sm_risk_lag_2,0.0,hb,1,2021-05-01
wasting_sm_lag_3,0.0,hb,1,2021-05-01
wasting_sm_risk_lag_3,0.0,hb,1,2021-05-01
month,0.0028108452,hb,1,2021-06-01
year,0.0,hb,1,2021-06-01
travel_time_to_cities_2015,0.025380667,hb,1,2021-06-01
avg_temp_z_score_lag_1,0.0039486936,hb,1,2021-06-01
avg_temp_z_score_lag_2,0.0062631755,hb,1,2021-06-01
avg_temp_z_score_lag_3,0.0,hb,1,2021-06-01
hot_days_z_score_lag_1,0.0,hb,1,2021-06-01
hot_days_z_score_lag_2,0.0007822724,hb,1,2021-06-01
hot_days_z_score_lag_3,0.0,hb,1,2021-06-01
cold_days_z_score_lag_1,0.0,hb,1,2021-06-01
cold_days_z_score_lag_2,0.0,hb,1,2021-06-01
cold_days_z_score_lag_3,0.0,hb,1,2021-06-01
consec_hot_days_z_score_lag_1,0.0,hb,1,2021-06-01
consec_hot_days_z_score_lag_2,0.0,hb,1,2021-06-01
consec_hot_days_z_score_lag_3,0.0,hb,1,2021-06-01
consec_cold_days_z_score_lag_1,0.0,hb,1,2021-06-01
consec_cold_days_z_score_lag_2,0.0,hb,1,2021-06-01
consec_cold_days_z_score_lag_3,0.0,hb,1,2021-06-01
precip_total_z_score_lag_1,0.010728467,hb,1,2021-06-01
precip_total_z_score_lag_2,0.0,hb,1,2021-06-01
precip_total_z_score_lag_3,0.0,hb,1,2021-06-01
wet_days_z_score_lag_1,0.14259052,hb,1,2021-06-01
wet_days_z_score_lag_2,0.0,hb,1,2021-06-01
wet_days_z_score_lag_3,0.0,hb,1,2021-06-01
dry_days_z_score_lag_1,0.00052578776,hb,1,2021-06-01
dry_days_z_score_lag_2,0.0022951742,hb,1,2021-06-01
dry_days_z_score_lag_3,0.0,hb,1,2021-06-01
consec_wet_days_z_score_lag_1,0.0,hb,1,2021-06-01
consec_wet_days_z_score_lag_2,0.0041980175,hb,1,2021-06-01
consec_wet_days_z_score_lag_3,0.0,hb,1,2021-06-01
consec_dry_days_z_score_lag_1,0.0,hb,1,2021-06-01
consec_dry_days_z_score_lag_2,0.0,hb,1,2021-06-01
consec_dry_days_z_score_lag_3,0.0,hb,1,2021-06-01
conflict_100km_lag_1,0.0,hb,1,2021-06-01
conflict_100km_lag_2,0.0,hb,1,2021-06-01
conflict_100km_lag_3,0.0,hb,1,2021-06-01
conflict_500km_lag_1,0.0,hb,1,2021-06-01
conflict_500km_lag_2,0.0,hb,1,2021-06-01
conflict_500km_lag_3,0.0,hb,1,2021-06-01
fatalities_100km_lag_1,0.0,hb,1,2021-06-01
fatalities_100km_lag_2,0.0,hb,1,2021-06-01
fatalities_100km_lag_3,0.0,hb,1,2021-06-01
fatalities_500km_lag_1,0.0,hb,1,2021-06-01
fatalities_500km_lag_2,0.0,hb,1,2021-06-01
fatalities_500km_lag_3,0.0,hb,1,2021-06-01
conflict_12m_100km_lag_1,0.0,hb,1,2021-06-01
conflict_12m_100km_lag_2,0.0,hb,1,2021-06-01
conflict_12m_100km_lag_3,0.0,hb,1,2021-06-01
conflict_12m_500km_lag_1,0.0,hb,1,2021-06-01
conflict_12m_500km_lag_2,0.0,hb,1,2021-06-01
conflict_12m_500km_lag_3,0.0,hb,1,2021-06-01
fatalities_12m_100km_lag_1,0.0,hb,1,2021-06-01
fatalities_12m_100km_lag_2,0.0,hb,1,2021-06-01
fatalities_12m_100km_lag_3,0.0,hb,1,2021-06-01
fatalities_12m_500km_lag_1,0.0,hb,1,2021-06-01
fatalities_12m_500km_lag_2,0.0,hb,1,2021-06-01
fatalities_12m_500km_lag_3,0.0,hb,1,2021-06-01
NDVI_mean_lag_1,0.002637141,hb,1,2021-06-01
NDVI_mean_lag_2,0.0023497227,hb,1,2021-06-01
NDVI_mean_lag_3,0.0,hb,1,2021-06-01
EVI_mean_lag_1,0.0,hb,1,2021-06-01
EVI_mean_lag_2,0.0028430885,hb,1,2021-06-01
EVI_mean_lag_3,0.0,hb,1,2021-06-01
NDVI_z_score_lag_1,0.0,hb,1,2021-06-01
NDVI_z_score_lag_2,0.0,hb,1,2021-06-01
NDVI_z_score_lag_3,0.0,hb,1,2021-06-01
EVI_z_score_lag_1,0.0,hb,1,2021-06-01
EVI_z_score_lag_2,0.0,hb,1,2021-06-01
EVI_z_score_lag_3,0.0,hb,1,2021-06-01
NDVI_z_score_crops_lag_1,0.0,hb,1,2021-06-01
NDVI_z_score_crops_lag_2,0.0,hb,1,2021-06-01
NDVI_z_score_crops_lag_3,0.0,hb,1,2021-06-01
NDVI_z_score_grass_lag_1,0.0,hb,1,2021-06-01
NDVI_z_score_grass_lag_2,0.0,hb,1,2021-06-01
NDVI_z_score_grass_lag_3,0.0,hb,1,2021-06-01
NDVI_z_score_shrub_and_scrub_lag_1,0.0,hb,1,2021-06-01
NDVI_z_score_shrub_and_scrub_lag_2,0.0,hb,1,2021-06-01
NDVI_z_score_shrub_and_scrub_lag_3,0.0,hb,1,2021-06-01
NDVI_z_score_trees_lag_1,0.0,hb,1,2021-06-01
NDVI_z_score_trees_lag_2,0.0,hb,1,2021-06-01
NDVI_z_score_trees_lag_3,0.0,hb,1,2021-06-01
EVI_z_score_crops_lag_1,0.0,hb,1,2021-06-01
EVI_z_score_crops_lag_2,0.0,hb,1,2021-06-01
EVI_z_score_crops_lag_3,0.0,hb,1,2021-06-01
EVI_z_score_grass_lag_1,0.0,hb,1,2021-06-01
EVI_z_score_grass_lag_2,0.0,hb,1,2021-06-01
EVI_z_score_grass_lag_3,0.0,hb,1,2021-06-01
EVI_z_score_shrub_and_scrub_lag_1,0.0,hb,1,2021-06-01
EVI_z_score_shrub_and_scrub_lag_2,0.0,hb,1,2021-06-01
EVI_z_score_shrub_and_scrub_lag_3,0.0,hb,1,2021-06-01
EVI_z_score_trees_lag_1,0.0,hb,1,2021-06-01
EVI_z_score_trees_lag_2,0.0,hb,1,2021-06-01
EVI_z_score_trees_lag_3,0.0,hb,1,2021-06-01
bare_lag_1,0.00049226044,hb,1,2021-06-01
bare_lag_2,0.0,hb,1,2021-06-01
bare_lag_3,0.0,hb,1,2021-06-01
built_lag_1,0.0,hb,1,2021-06-01
built_lag_2,0.0,hb,1,2021-06-01
built_lag_3,0.0,hb,1,2021-06-01
crops_lag_1,0.0,hb,1,2021-06-01
crops_lag_2,0.00041312168,hb,1,2021-06-01
crops_lag_3,0.0,hb,1,2021-06-01
flooded_vegetation_lag_1,0.0011200331,hb,1,2021-06-01
flooded_vegetation_lag_2,0.0005757173,hb,1,2021-06-01
flooded_vegetation_lag_3,0.0,hb,1,2021-06-01
grass_lag_1,0.0,hb,1,2021-06-01
grass_lag_2,0.00064413354,hb,1,2021-06-01
grass_lag_3,0.0,hb,1,2021-06-01
shrub_and_scrub_lag_1,0.0,hb,1,2021-06-01
shrub_and_scrub_lag_2,0.0008476952,hb,1,2021-06-01
shrub_and_scrub_lag_3,0.0,hb,1,2021-06-01
trees_lag_1,0.0007143947,hb,1,2021-06-01
trees_lag_2,0.0,hb,1,2021-06-01
trees_lag_3,0.0,hb,1,2021-06-01
water_lag_1,0.041549798,hb,1,2021-06-01
water_lag_2,0.0,hb,1,2021-06-01
water_lag_3,0.0,hb,1,2021-06-01
bare_delta_lag_1,0.0,hb,1,2021-06-01
bare_delta_lag_2,0.0,hb,1,2021-06-01
bare_delta_lag_3,0.0,hb,1,2021-06-01
built_delta_lag_1,0.0,hb,1,2021-06-01
built_delta_lag_2,0.0,hb,1,2021-06-01
built_delta_lag_3,0.0,hb,1,2021-06-01
crops_delta_lag_1,0.0,hb,1,2021-06-01
crops_delta_lag_2,0.0,hb,1,2021-06-01
crops_delta_lag_3,0.0,hb,1,2021-06-01
flooded_vegetation_delta_lag_1,0.0017740485,hb,1,2021-06-01
flooded_vegetation_delta_lag_2,0.0,hb,1,2021-06-01
flooded_vegetation_delta_lag_3,0.0,hb,1,2021-06-01
grass_delta_lag_1,0.0007062044,hb,1,2021-06-01
grass_delta_lag_2,0.0,hb,1,2021-06-01
grass_delta_lag_3,0.0,hb,1,2021-06-01
shrub_and_scrub_delta_lag_1,0.0,hb,1,2021-06-01
shrub_and_scrub_delta_lag_2,0.0,hb,1,2021-06-01
shrub_and_scrub_delta_lag_3,0.0,hb,1,2021-06-01
trees_delta_lag_1,0.0007493438,hb,1,2021-06-01
trees_delta_lag_2,0.0,hb,1,2021-06-01
trees_delta_lag_3,0.0,hb,1,2021-06-01
water_delta_lag_1,0.00037457884,hb,1,2021-06-01
water_delta_lag_2,0.0,hb,1,2021-06-01
water_delta_lag_3,0.0,hb,1,2021-06-01
wasting_lag_1,0.33143333,hb,1,2021-06-01
wasting_risk_lag_1,0.019515585,hb,1,2021-06-01
wasting_lag_2,0.0,hb,1,2021-06-01
wasting_risk_lag_2,0.0,hb,1,2021-06-01
wasting_lag_3,0.0,hb,1,2021-06-01
wasting_risk_lag_3,0.0,hb,1,2021-06-01
wasting_delta_lag_1,0.0020080048,hb,1,2021-06-01
wasting_risk_delta_lag_1,0.010843321,hb,1,2021-06-01
wasting_delta_lag_2,0.0,hb,1,2021-06-01
wasting_risk_delta_lag_2,0.0,hb,1,2021-06-01
wasting_delta_lag_3,0.0,hb,1,2021-06-01
wasting_risk_delta_lag_3,0.0,hb,1,2021-06-01
wasting_sm_lag_1,0.3788848,hb,1,2021-06-01
wasting_sm_risk_lag_1,0.0,hb,1,2021-06-01
wasting_sm_lag_2,0.0,hb,1,2021-06-01
wasting_sm_risk_lag_2,0.0,hb,1,2021-06-01
wasting_sm_lag_3,0.0,hb,1,2021-06-01
wasting_sm_risk_lag_3,0.0,hb,1,2021-06-01
month,0.004768175,hb,1,2021-07-01
year,0.0,hb,1,2021-07-01
travel_time_to_cities_2015,0.03234688,hb,1,2021-07-01
avg_temp_z_score_lag_1,0.008097261,hb,1,2021-07-01
avg_temp_z_score_lag_2,0.017981973,hb,1,2021-07-01
avg_temp_z_score_lag_3,0.0,hb,1,2021-07-01
hot_days_z_score_lag_1,0.00049068057,hb,1,2021-07-01
hot_days_z_score_lag_2,0.0,hb,1,2021-07-01
hot_days_z_score_lag_3,0.0,hb,1,2021-07-01
cold_days_z_score_lag_1,0.0,hb,1,2021-07-01
cold_days_z_score_lag_2,0.0,hb,1,2021-07-01
cold_days_z_score_lag_3,0.0,hb,1,2021-07-01
consec_hot_days_z_score_lag_1,0.0,hb,1,2021-07-01
consec_hot_days_z_score_lag_2,0.0,hb,1,2021-07-01
consec_hot_days_z_score_lag_3,0.0,hb,1,2021-07-01
consec_cold_days_z_score_lag_1,0.0,hb,1,2021-07-01
consec_cold_days_z_score_lag_2,0.0,hb,1,2021-07-01
consec_cold_days_z_score_lag_3,0.0,hb,1,2021-07-01
precip_total_z_score_lag_1,0.0,hb,1,2021-07-01
precip_total_z_score_lag_2,0.0,hb,1,2021-07-01
precip_total_z_score_lag_3,0.0,hb,1,2021-07-01
wet_days_z_score_lag_1,0.0,hb,1,2021-07-01
wet_days_z_score_lag_2,0.0005600306,hb,1,2021-07-01
wet_days_z_score_lag_3,0.0,hb,1,2021-07-01
dry_days_z_score_lag_1,0.0,hb,1,2021-07-01
dry_days_z_score_lag_2,0.00263842,hb,1,2021-07-01
dry_days_z_score_lag_3,0.0,hb,1,2021-07-01
consec_wet_days_z_score_lag_1,0.00053780054,hb,1,2021-07-01
consec_wet_days_z_score_lag_2,0.0,hb,1,2021-07-01
consec_wet_days_z_score_lag_3,0.0,hb,1,2021-07-01
consec_dry_days_z_score_lag_1,0.00043821114,hb,1,2021-07-01
consec_dry_days_z_score_lag_2,0.0,hb,1,2021-07-01
consec_dry_days_z_score_lag_3,0.0,hb,1,2021-07-01
conflict_100km_lag_1,0.0,hb,1,2021-07-01
conflict_100km_lag_2,0.0,hb,1,2021-07-01
conflict_100km_lag_3,0.0,hb,1,2021-07-01
conflict_500km_lag_1,0.0,hb,1,2021-07-01
conflict_500km_lag_2,0.0,hb,1,2021-07-01
conflict_500km_lag_3,0.0,hb,1,2021-07-01
fatalities_100km_lag_1,0.0,hb,1,2021-07-01
fatalities_100km_lag_2,0.0,hb,1,2021-07-01
fatalities_100km_lag_3,0.0,hb,1,2021-07-01
fatalities_500km_lag_1,0.0,hb,1,2021-07-01
fatalities_500km_lag_2,0.0,hb,1,2021-07-01
fatalities_500km_lag_3,0.0,hb,1,2021-07-01
conflict_12m_100km_lag_1,0.0,hb,1,2021-07-01
conflict_12m_100km_lag_2,0.0,hb,1,2021-07-01
conflict_12m_100km_lag_3,0.0,hb,1,2021-07-01
conflict_12m_500km_lag_1,0.0,hb,1,2021-07-01
conflict_12m_500km_lag_2,0.0,hb,1,2021-07-01
conflict_12m_500km_lag_3,0.0,hb,1,2021-07-01
fatalities_12m_100km_lag_1,0.0,hb,1,2021-07-01
fatalities_12m_100km_lag_2,0.0,hb,1,2021-07-01
fatalities_12m_100km_lag_3,0.0,hb,1,2021-07-01
fatalities_12m_500km_lag_1,0.0,hb,1,2021-07-01
fatalities_12m_500km_lag_2,0.0,hb,1,2021-07-01
fatalities_12m_500km_lag_3,0.0,hb,1,2021-07-01
NDVI_mean_lag_1,0.0010938328,hb,1,2021-07-01
NDVI_mean_lag_2,0.0036710496,hb,1,2021-07-01
NDVI_mean_lag_3,0.0,hb,1,2021-07-01
EVI_mean_lag_1,0.00046644654,hb,1,2021-07-01
EVI_mean_lag_2,0.006200113,hb,1,2021-07-01
EVI_mean_lag_3,0.0014455185,hb,1,2021-07-01
NDVI_z_score_lag_1,0.0004533213,hb,1,2021-07-01
NDVI_z_score_lag_2,0.0,hb,1,2021-07-01
NDVI_z_score_lag_3,0.0,hb,1,2021-07-01
EVI_z_score_lag_1,0.0,hb,1,2021-07-01
EVI_z_score_lag_2,0.0006317545,hb,1,2021-07-01
EVI_z_score_lag_3,0.0005831429,hb,1,2021-07-01
NDVI_z_score_crops_lag_1,0.0,hb,1,2021-07-01
NDVI_z_score_crops_lag_2,0.0,hb,1,2021-07-01
NDVI_z_score_crops_lag_3,0.0,hb,1,2021-07-01
NDVI_z_score_grass_lag_1,0.0,hb,1,2021-07-01
NDVI_z_score_grass_lag_2,0.0,hb,1,2021-07-01
NDVI_z_score_grass_lag_3,0.0,hb,1,2021-07-01
NDVI_z_score_shrub_and_scrub_lag_1,0.0,hb,1,2021-07-01
NDVI_z_score_shrub_and_scrub_lag_2,0.0,hb,1,2021-07-01
NDVI_z_score_shrub_and_scrub_lag_3,0.0,hb,1,2021-07-01
NDVI_z_score_trees_lag_1,0.0,hb,1,2021-07-01
NDVI_z_score_trees_lag_2,0.0,hb,1,2021-07-01
NDVI_z_score_trees_lag_3,0.0,hb,1,2021-07-01
EVI_z_score_crops_lag_1,0.0,hb,1,2021-07-01
EVI_z_score_crops_lag_2,0.0,hb,1,2021-07-01
EVI_z_score_crops_lag_3,0.0,hb,1,2021-07-01
EVI_z_score_grass_lag_1,0.0,hb,1,2021-07-01
EVI_z_score_grass_lag_2,0.0,hb,1,2021-07-01
EVI_z_score_grass_lag_3,0.0,hb,1,2021-07-01
EVI_z_score_shrub_and_scrub_lag_1,0.0,hb,1,2021-07-01
EVI_z_score_shrub_and_scrub_lag_2,0.0,hb,1,2021-07-01
EVI_z_score_shrub_and_scrub_lag_3,0.0,hb,1,2021-07-01
EVI_z_score_trees_lag_1,0.0,hb,1,2021-07-01
EVI_z_score_trees_lag_2,0.0,hb,1,2021-07-01
EVI_z_score_trees_lag_3,0.0,hb,1,2021-07-01
bare_lag_1,0.00050770084,hb,1,2021-07-01
bare_lag_2,0.0,hb,1,2021-07-01
bare_lag_3,0.0,hb,1,2021-07-01
built_lag_1,0.0,hb,1,2021-07-01
built_lag_2,0.0,hb,1,2021-07-01
built_lag_3,0.0061102724,hb,1,2021-07-01
crops_lag_1,0.00059071195,hb,1,2021-07-01
crops_lag_2,0.0,hb,1,2021-07-01
crops_lag_3,0.0,hb,1,2021-07-01
flooded_vegetation_lag_1,0.0,hb,1,2021-07-01
flooded_vegetation_lag_2,0.0,hb,1,2021-07-01
flooded_vegetation_lag_3,0.00089198054,hb,1,2021-07-01
grass_lag_1,0.06873987,hb,1,2021-07-01
grass_lag_2,0.00047991995,hb,1,2021-07-01
grass_lag_3,0.0,hb,1,2021-07-01
shrub_and_scrub_lag_1,0.0,hb,1,2021-07-01
shrub_and_scrub_lag_2,0.0018317989,hb,1,2021-07-01
shrub_and_scrub_lag_3,0.0,hb,1,2021-07-01
trees_lag_1,0.09196865,hb,1,2021-07-01
trees_lag_2,0.0,hb,1,2021-07-01
trees_lag_3,0.0,hb,1,2021-07-01
water_lag_1,0.07369311,hb,1,2021-07-01
water_lag_2,0.0,hb,1,2021-07-01
water_lag_3,0.0,hb,1,2021-07-01
bare_delta_lag_1,0.0,hb,1,2021-07-01
bare_delta_lag_2,0.0,hb,1,2021-07-01
bare_delta_lag_3,0.0,hb,1,2021-07-01
built_delta_lag_1,0.0,hb,1,2021-07-01
built_delta_lag_2,0.0,hb,1,2021-07-01
built_delta_lag_3,0.00054308417,hb,1,2021-07-01
crops_delta_lag_1,0.0,hb,1,2021-07-01
crops_delta_lag_2,0.0,hb,1,2021-07-01
crops_delta_lag_3,0.0,hb,1,2021-07-01
flooded_vegetation_delta_lag_1,0.0020960246,hb,1,2021-07-01
flooded_vegetation_delta_lag_2,0.0,hb,1,2021-07-01
flooded_vegetation_delta_lag_3,0.0,hb,1,2021-07-01
grass_delta_lag_1,0.0004568734,hb,1,2021-07-01
grass_delta_lag_2,0.0,hb,1,2021-07-01
grass_delta_lag_3,0.0,hb,1,2021-07-01
shrub_and_scrub_delta_lag_1,0.0,hb,1,2021-07-01
shrub_and_scrub_delta_lag_2,0.0043768897,hb,1,2021-07-01
shrub_and_scrub_delta_lag_3,0.0,hb,1,2021-07-01
trees_delta_lag_1,0.0,hb,1,2021-07-01
trees_delta_lag_2,0.0,hb,1,2021-07-01
trees_delta_lag_3,0.0,hb,1,2021-07-01
water_delta_lag_1,0.0007732029,hb,1,2021-07-01
water_delta_lag_2,0.0,hb,1,2021-07-01
water_delta_lag_3,0.0,hb,1,2021-07-01
wasting_lag_1,0.08621712,hb,1,2021-07-01
wasting_risk_lag_1,0.060626216,hb,1,2021-07-01
wasting_lag_2,0.0,hb,1,2021-07-01
wasting_risk_lag_2,0.0,hb,1,2021-07-01
wasting_lag_3,0.0,hb,1,2021-07-01
